,title,editor,id_order,year_month,order_total_paid,product_name
368,Candy Crush Saga,King,99997496,2020-01,2.29,offer of 10 gold bars
369,Candy Crush Saga,King,99997492,2020-01,4.49,extra small offer
370,Candy Crush Saga,King,109893952,2020-01,2.29,extra small offer
371,Brawl Stars,Supercell,110486602,2020-09,10.99,"un pass brawl, ca vous dit ?"
372,Homescapes,Playrix,110934819,2020-09,1.09,poignee de pieces
373,Homescapes,Playrix,110729429,2020-09,1.09,poignee de pieces
374,Homescapes,Playrix,110259512,2020-09,1.09,poignee de pieces
375,Homescapes,Playrix,110942859,2020-09,1.09,poignee de pieces
376,Homescapes,Playrix,110259508,2020-09,1.09,poignee de pieces
377,Homescapes,Playrix,110942858,2020-09,1.09,poignee de pieces
378,Homescapes,Playrix,110942860,2020-09,1.09,poignee de pieces
379,Homescapes,Playrix,110351672,2020-09,1.09,poignee de pieces
380,Homescapes,Playrix,110509571,2020-09,1.09,poignee de pieces
381,Homescapes,Playrix,110417740,2020-09,1.09,poignee de pieces
382,Homescapes,Playrix,110351671,2020-09,1.09,poignee de pieces
383,Netflix,"Netflix, Inc.",102015357,2020-05,15.99,netflix premium (renouvellement automatique)
384,Netflix,"Netflix, Inc.",97603783,2020-05,15.99,netflix premium (renouvellement automatique)
385,Netflix,"Netflix, Inc.",100424662,2020-05,11.99,netflix standard (renouvellement automatique)
386,Netflix,"Netflix, Inc.",99749193,2020-05,11.99,2 ecrans a la fois (renouvellement automatique)
387,Netflix,"Netflix, Inc.",99009073,2020-05,15.99,4 ecrans a la fois (renouvellement automatique)
388,Netflix,"Netflix, Inc.",98667954,2020-05,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
389,Netflix,"Netflix, Inc.",98164157,2020-05,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
390,Brawl Stars,Supercell,98655232,2020-05,5.49,80 gemmes
391,Brawl Stars,Supercell,114403276,2020-05,10.99,170 gemmes
392,Brawl Stars,Supercell,109938778,2020-05,10.99,170 gemmes
393,Brawl Stars,Supercell,99949829,2020-05,10.99,170 gemmes
394,Brawl Stars,Supercell,99472472,2020-05,10.99,170 gemmes
395,Brawl Stars,Supercell,99108319,2020-05,5.49,offre d'anniversaire
396,Brawl Stars,Supercell,99949827,2020-05,5.49,offre d'anniversaire
397,Brawl Stars,Supercell,104311930,2020-05,5.49,offre d'anniversaire
398,Brawl Stars,Supercell,100117215,2020-05,5.49,offre d'anniversaire
399,Brawl Stars,Supercell,111216178,2020-05,5.49,offre d'anniversaire
400,Brawl Stars,Supercell,100294731,2020-05,5.49,offre d'anniversaire
401,Brawl Stars,Supercell,99950047,2020-05,5.49,offre d'anniversaire
402,Brawl Stars,Supercell,111896028,2020-05,5.49,offre d'anniversaire
403,Brawl Stars,Supercell,100339095,2020-05,5.49,offre d'anniversaire
404,Brawl Stars,Supercell,100380056,2020-05,5.49,offre d'anniversaire
405,Brawl Stars,Supercell,110346962,2020-05,5.49,offre d'anniversaire
406,Brawl Stars,Supercell,121889600,2020-05,5.49,offre d'anniversaire
407,Brawl Stars,Supercell,120229948,2020-05,5.49,offre d'anniversaire
408,Brawl Stars,Supercell,103001507,2020-05,10.99,offre d'anniversaire
409,Brawl Stars,Supercell,98595090,2020-05,5.49,offre d'anniversaire
410,Brawl Stars,Supercell,124130363,2020-05,5.49,offre d'anniversaire
411,Brawl Stars,Supercell,97544474,2020-05,5.49,offre d'anniversaire
412,Brawl Stars,Supercell,99069668,2020-05,5.49,offre d'anniversaire
413,Brawl Stars,Supercell,114403279,2020-05,5.49,offre d'anniversaire
414,Brawl Stars,Supercell,97847281,2020-05,5.49,offre d'anniversaire
415,Brawl Stars,Supercell,98674806,2020-05,5.49,offre d'anniversaire
416,Brawl Stars,Supercell,98654516,2020-05,5.49,offre d'anniversaire
417,Brawl Stars,Supercell,98940675,2020-05,5.49,offre d'anniversaire
418,Brawl Stars,Supercell,98654514,2020-05,5.49,offre d'anniversaire
419,Brawl Stars,Supercell,99484846,2020-05,5.49,offre d'anniversaire
420,Clash Royale,Supercell,99922885,2020-05,5.49,pass royale
421,Clash Royale,Supercell,97451297,2020-05,5.49,pass royale
422,Clash Royale,Supercell,103203843,2020-05,5.49,pass royale
423,Clash Royale,Supercell,108141881,2020-05,5.49,pass royale
424,Clash Royale,Supercell,100398184,2020-05,5.49,pass royale
425,Clash Royale,Supercell,99921332,2020-05,5.49,pass royale
426,Clash Royale,Supercell,97577772,2020-05,5.49,sac de gemmes
427,Clash Royale,Supercell,125093389,2020-05,21.99,offre speciale
428,Clash Royale,Supercell,98460971,2020-05,21.99,offre speciale
429,Clash Royale,Supercell,108141882,2020-05,21.99,offre speciale
430,Clash Royale,Supercell,127057696,2020-05,1.09,offre speciale
431,Clash Royale,Supercell,107584589,2020-05,1.09,quelques gemmes
432,Clash Royale,Supercell,97708625,2020-05,1.09,quelques gemmes
433,Candy Crush Saga,King,97705587,2020-05,3.49,piggy bank
434,Candy Crush Saga,King,97705561,2020-05,3.49,extra small offer
435,Candy Crush Saga,King,99224874,2020-05,2.29,extra small offer
436,Candy Crush Saga,King,100526847,2020-05,2.29,extra small offer
437,Candy Crush Saga,King,99545613,2020-05,1.09,extra small offer
438,Candy Crush Saga,King,107287069,2020-05,1.09,extra small offer
439,Candy Crush Saga,King,121491665,2020-05,2.29,extra small offer
440,Candy Crush Saga,King,99545573,2020-05,4.49,extra small offer
441,Candy Crush Saga,King,99301865,2020-05,3.49,extra small offer
442,Candy Crush Saga,King,99544597,2020-05,2.29,offer of 10 gold bars
443,Candy Crush Saga,King,99544639,2020-05,2.29,offer of 10 gold bars
444,Candy Crush Saga,King,99301891,2020-05,2.29,offer of 10 gold bars
445,Candy Crush Saga,King,99301909,2020-05,2.29,offer of 10 gold bars
446,Candy Crush Saga,King,99301849,2020-05,2.29,offer of 10 gold bars
447,Candy Crush Saga,King,97705538,2020-05,8.99,offer of 50 gold bars
448,Netflix,"Netflix, Inc.",98142787,2020-01,15.99,netflix premium (renouvellement automatique)
449,Netflix,"Netflix, Inc.",98300410,2020-01,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
450,Netflix,"Netflix, Inc.",97380532,2020-01,11.99,netflix standard (renouvellement automatique)
451,Netflix,"Netflix, Inc.",97496993,2020-01,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
452,Netflix,"Netflix, Inc.",97663738,2020-01,7.99,netflix essentiel (renouvellement automatique)
453,Netflix,"Netflix, Inc.",99505029,2020-01,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
454,Netflix,"Netflix, Inc.",100866067,2020-01,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
455,Netflix,"Netflix, Inc.",111343417,2020-01,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
456,Netflix,"Netflix, Inc.",97380319,2020-01,11.99,netflix standard (renouvellement automatique)
457,Netflix,"Netflix, Inc.",97438902,2020-01,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
458,Netflix,"Netflix, Inc.",99641764,2020-01,11.99,2 ecrans a la fois (renouvellement automatique)
459,Brawl Stars,Supercell,102287760,2020-01,5.49,80 gemmes
460,Brawl Stars,Supercell,119112908,2020-01,3.49,pack niveau 5
461,Brawl Stars,Supercell,98061976,2020-01,21.99,360 gemmes
462,Clash Royale,Supercell,100150885,2020-01,5.49,pass royale
463,Clash Royale,Supercell,99497095,2020-01,1.09,offre speciale
464,Clash Royale,Supercell,100877214,2020-01,5.49,sac de gemmes
465,Clash Royale,Supercell,100368171,2020-01,1.09,quelques gemmes
466,Clash Royale,Supercell,100497743,2020-01,5.49,pass royale
467,Candy Crush Saga,King,100024110,2020-01,10.99,offer
468,Candy Crush Saga,King,98291251,2020-01,2.29,offer of 10 gold bars
469,Candy Crush Saga,King,98291246,2020-01,8.99,offer of 50 gold bars
470,Candy Crush Saga,King,98347838,2020-01,2.29,offer of 10 gold bars
471,Candy Crush Saga,King,106784996,2020-01,1.09,extra small offer
472,Candy Crush Saga,King,98347841,2020-01,2.29,offer of 10 gold bars
473,Candy Crush Saga,King,98347836,2020-01,3.49,extra small offer
474,Candy Crush Saga,King,100024113,2020-01,8.99,offer of 50 gold bars
475,Netflix,"Netflix, Inc.",97872941,2020-04,11.99,netflix 2 screens - unlimited streaming (renouvellement automatique)
476,Netflix,"Netflix, Inc.",98334936,2020-04,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
477,Brawl Stars,Supercell,98871948,2020-04,2.29,30 gemmes
478,Brawl Stars,Supercell,99406283,2020-04,5.49,80 gemmes
479,Brawl Stars,Supercell,97375662,2020-04,10.99,170 gemmes
480,Brawl Stars,Supercell,98656544,2020-04,10.99,pack niveau 125
481,Clash Royale,Supercell,100817311,2020-04,5.49,pass royale
482,Clash Royale,Supercell,97847291,2020-04,5.49,pass royale
483,Clash Royale,Supercell,97715263,2020-04,5.49,pass royale
484,Clash Royale,Supercell,102323353,2020-04,5.49,pass royale
485,Clash Royale,Supercell,97629055,2020-04,5.49,pass royale
486,Clash Royale,Supercell,98593601,2020-04,5.49,pass royale
487,Clash Royale,Supercell,98487740,2020-04,5.49,pass royale
488,Clash Royale,Supercell,98633867,2020-04,5.49,pass royale
489,Clash Royale,Supercell,97617416,2020-04,5.49,pass royale
490,Clash Royale,Supercell,98344719,2020-04,5.49,pass royale
491,Clash Royale,Supercell,125321774,2020-04,5.49,pass royale
492,Clash Royale,Supercell,98910935,2020-04,5.49,pass royale
493,Clash Royale,Supercell,98962738,2020-04,5.49,pass royale
494,Clash Royale,Supercell,98603722,2020-04,5.49,pass royale
495,Clash Royale,Supercell,97730797,2020-04,5.49,pass royale
496,Clash Royale,Supercell,97458500,2020-04,5.49,pass royale
497,Clash Royale,Supercell,97742703,2020-04,5.49,pass royale
498,Clash Royale,Supercell,107255941,2020-04,5.49,pass royale
499,Clash Royale,Supercell,97797178,2020-04,5.49,pass royale
500,Clash Royale,Supercell,98852111,2020-04,5.49,pass royale
501,Clash Royale,Supercell,97934441,2020-04,5.49,pass royale
502,Clash Royale,Supercell,98266151,2020-04,5.49,pass royale
503,Clash Royale,Supercell,97650505,2020-04,5.49,pass royale
504,Clash Royale,Supercell,125093030,2020-04,5.49,pass royale
505,Clash Royale,Supercell,100197471,2020-04,5.49,pass royale
506,Clash Royale,Supercell,100643954,2020-04,5.49,pass royale
507,Clash Royale,Supercell,100278531,2020-04,5.49,pass royale
508,Clash Royale,Supercell,99103075,2020-04,5.49,pass royale
509,Clash Royale,Supercell,100459792,2020-04,5.49,pass royale
510,Clash Royale,Supercell,98244282,2020-04,5.49,pass royale
511,Clash Royale,Supercell,98350548,2020-04,5.49,pass royale
512,Clash Royale,Supercell,99933970,2020-04,5.49,pass royale
513,Clash Royale,Supercell,98962733,2020-04,10.99,offre speciale
514,Clash Royale,Supercell,98635167,2020-04,10.99,offre speciale
515,Clash Royale,Supercell,97847293,2020-04,5.49,offre speciale
516,Clash Royale,Supercell,98535635,2020-04,10.99,offre speciale
517,Clash Royale,Supercell,97299237,2020-04,10.99,offre speciale
518,Clash Royale,Supercell,103731410,2020-04,1.09,quelques gemmes
519,Clash Royale,Supercell,97456851,2020-04,1.09,quelques gemmes
520,Candy Crush Saga,King,99352849,2020-04,10.99,offer
521,Candy Crush Saga,King,97706592,2020-04,3.49,piggy bank
522,Candy Crush Saga,King,100395091,2020-04,6.99,small offer
523,Candy Crush Saga,King,98360507,2020-04,2.29,extra small offer
524,Candy Crush Saga,King,97706563,2020-04,3.49,extra small offer
525,Candy Crush Saga,King,99999643,2020-04,2.29,extra small offer
526,Candy Crush Saga,King,97395089,2020-04,1.09,extra small offer
527,Candy Crush Saga,King,97705992,2020-04,4.49,extra small offer
528,Candy Crush Saga,King,99777129,2020-04,1.09,extra small offer
529,Candy Crush Saga,King,124867812,2020-04,3.49,extra small offer
530,Candy Crush Saga,King,100395000,2020-04,2.29,extra small offer
531,Candy Crush Saga,King,97706639,2020-04,4.49,extra small offer
532,Candy Crush Saga,King,109893947,2020-04,2.29,extra small offer
533,Candy Crush Saga,King,97687547,2020-04,1.09,extra small offer
534,Candy Crush Saga,King,99545547,2020-04,2.29,offer of 10 gold bars
535,Candy Crush Saga,King,97706611,2020-04,2.29,offer of 10 gold bars
536,Candy Crush Saga,King,97706598,2020-04,2.29,offer of 10 gold bars
537,Candy Crush Saga,King,99089050,2020-04,2.29,offer of 10 gold bars
538,Candy Crush Saga,King,97706574,2020-04,2.29,offer of 10 gold bars
539,Candy Crush Saga,King,98669489,2020-04,8.99,offer of 50 gold bars
540,Candy Crush Saga,King,98497814,2020-04,8.99,offer of 50 gold bars
541,Netflix,"Netflix, Inc.",98447804,2020-05,7.99,netflix essentiel (renouvellement automatique)
542,Clash Royale,Supercell,99541219,2020-05,21.99,baril de gemmes
543,Clash Royale,Supercell,99541231,2020-05,1.09,offre speciale
544,Clash Royale,Supercell,99404414,2020-05,10.99,seau de gemmes
545,Clash Royale,Supercell,127057720,2020-05,5.49,pass royale
546,Clash Royale,Supercell,98077919,2020-05,10.99,seau de gemmes
547,Clash Royale,Supercell,99541211,2020-05,5.49,pass royale
548,Clash Royale,Supercell,106887952,2020-05,5.49,pass royale
549,Candy Crush Saga,King,97605092,2020-05,8.99,offer of 50 gold bars
550,Candy Crush Saga,King,100025795,2020-05,6.99,small offer
551,Candy Crush Saga,King,98081144,2020-05,2.29,extra small offer
552,Netflix,"Netflix, Inc.",99106826,2020-01,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
553,Netflix,"Netflix, Inc.",99047940,2020-01,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
554,Netflix,"Netflix, Inc.",98443814,2020-01,11.99,2 ecrans a la fois (renouvellement automatique)
555,Brawl Stars,Supercell,97477270,2020-01,2.29,30 gemmes
556,Brawl Stars,Supercell,97477402,2020-01,2.29,30 gemmes
557,Clash Royale,Supercell,97413617,2020-01,10.99,seau de gemmes
558,Clash Royale,Supercell,111061482,2020-01,5.49,pass royale
559,Clash Royale,Supercell,98348342,2020-01,10.99,offre speciale
560,Clash Royale,Supercell,100424417,2020-01,21.99,baril de gemmes
561,Clash Royale,Supercell,108461920,2020-01,1.09,quelques gemmes
562,Clash Royale,Supercell,100877215,2020-01,10.99,offre speciale
563,Clash Royale,Supercell,108461909,2020-01,1.09,quelques gemmes
564,Clash Royale,Supercell,99703345,2020-01,10.99,offre speciale
565,Clash Royale,Supercell,98347785,2020-01,1.09,quelques gemmes
566,Clash Royale,Supercell,100877217,2020-01,5.49,pass royale
567,Clash Royale,Supercell,98347799,2020-01,1.09,quelques gemmes
568,Clash Royale,Supercell,100803623,2020-01,10.99,offre speciale
569,Clash Royale,Supercell,126860448,2020-01,1.09,quelques gemmes
570,Clash Royale,Supercell,99975848,2020-01,5.49,pass royale
571,Clash Royale,Supercell,99975849,2020-01,10.99,offre speciale
572,Candy Crush Saga,King,116776242,2020-01,2.29,extra small offer
573,Candy Crush Saga,King,98870576,2020-01,2.29,offer of 10 gold bars
574,Candy Crush Saga,King,111416795,2020-01,1.09,extra small offer
575,Candy Crush Saga,King,98870044,2020-01,2.29,extra small offer
576,Netflix,"Netflix, Inc.",110288009,2020-09,15.99,netflix premium (renouvellement automatique)
577,Netflix,"Netflix, Inc.",110351574,2020-09,11.99,netflix standard (renouvellement automatique)
578,Netflix,"Netflix, Inc.",110370235,2020-09,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
579,Netflix,"Netflix, Inc.",110347978,2020-09,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
580,Homescapes,Playrix,110308430,2020-09,5.49,passe d'or
581,Homescapes,Playrix,110348070,2020-09,5.49,passe d'or
582,Homescapes,Playrix,113188578,2020-09,5.49,passe d'or
583,Homescapes,Playrix,110352618,2020-09,2.29,pack novice
584,Homescapes,Playrix,110426245,2020-09,2.29,pack novice
585,Homescapes,Playrix,110361546,2020-09,2.29,pack novice
586,Homescapes,Playrix,110934817,2020-09,1.09,poignee de pieces
587,Homescapes,Playrix,110937206,2020-09,1.09,poignee de pieces
588,Homescapes,Playrix,113188576,2020-09,1.09,poignee de pieces
589,Homescapes,Playrix,110336703,2020-09,1.09,poignee de pieces
590,Homescapes,Playrix,110462285,2020-09,1.09,poignee de pieces
591,Homescapes,Playrix,113188571,2020-09,1.09,poignee de pieces
592,Homescapes,Playrix,110305587,2020-09,1.09,poignee de pieces
593,Homescapes,Playrix,110305588,2020-09,1.09,poignee de pieces
594,Homescapes,Playrix,110168435,2020-09,1.09,poignee de pieces
595,Homescapes,Playrix,110447792,2020-09,10.99,poignee de pieces
596,Homescapes,Playrix,113188566,2020-09,1.09,poignee de pieces
597,Homescapes,Playrix,110168437,2020-09,1.09,poignee de pieces
598,Brawl Stars,Supercell,110323212,2020-09,5.49,80 gemmes
599,Brawl Stars,Supercell,110482133,2020-09,10.99,170 gemmes
600,Brawl Stars,Supercell,110467577,2020-09,10.99,170 gemmes
601,Brawl Stars,Supercell,110420494,2020-09,10.99,170 gemmes
602,Brawl Stars,Supercell,110467575,2020-09,21.99,360 gemmes
603,Brawl Stars,Supercell,110467572,2020-09,21.99,360 gemmes
604,Brawl Stars,Supercell,110285973,2020-09,10.99,pack niveau 125
605,Brawl Stars,Supercell,110258286,2020-09,10.99,"un pass brawl, ca vous dit ?"
606,Brawl Stars,Supercell,110275306,2020-09,10.99,"un pass brawl, ca vous dit ?"
607,Brawl Stars,Supercell,117544899,2020-09,10.99,"un pass brawl, ca vous dit ?"
608,Brawl Stars,Supercell,110281856,2020-09,10.99,"un pass brawl, ca vous dit ?"
609,Brawl Stars,Supercell,110364011,2020-09,10.99,"un pass brawl, ca vous dit ?"
610,Brawl Stars,Supercell,110456602,2020-09,10.99,"un pass brawl, ca vous dit ?"
611,Brawl Stars,Supercell,127535482,2020-09,10.99,"un pass brawl, ca vous dit ?"
612,Brawl Stars,Supercell,110382441,2020-09,10.99,"un pass brawl, ca vous dit ?"
613,Brawl Stars,Supercell,110440318,2020-09,10.99,"un pass brawl, ca vous dit ?"
614,Brawl Stars,Supercell,110476127,2020-09,10.99,"un pass brawl, ca vous dit ?"
615,Brawl Stars,Supercell,110230551,2020-09,10.99,"un pass brawl, ca vous dit ?"
616,Brawl Stars,Supercell,110309643,2020-09,10.99,"un pass brawl, ca vous dit ?"
617,Brawl Stars,Supercell,110363329,2020-09,10.99,"un pass brawl, ca vous dit ?"
618,Brawl Stars,Supercell,110275023,2020-09,10.99,"un pass brawl, ca vous dit ?"
619,Brawl Stars,Supercell,110250319,2020-09,10.99,"un pass brawl, ca vous dit ?"
620,Brawl Stars,Supercell,110437526,2020-09,10.99,"un pass brawl, ca vous dit ?"
621,Brawl Stars,Supercell,110494180,2020-09,10.99,"un pass brawl, ca vous dit ?"
622,Brawl Stars,Supercell,110431668,2020-09,10.99,"un pass brawl, ca vous dit ?"
623,Brawl Stars,Supercell,110471321,2020-09,10.99,"un pass brawl, ca vous dit ?"
624,Netflix,"Netflix, Inc.",97885403,2020-05,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
625,Brawl Stars,Supercell,108142809,2020-05,10.99,170 gemmes
626,Brawl Stars,Supercell,97901861,2020-05,21.99,360 gemmes
627,Brawl Stars,Supercell,98940717,2020-05,10.99,offre d'anniversaire
628,Brawl Stars,Supercell,99565073,2020-05,5.49,80 gemmes
629,Brawl Stars,Supercell,98271997,2020-05,10.99,offre d'anniversaire
630,Brawl Stars,Supercell,108142788,2020-05,10.99,offre d'anniversaire
631,Brawl Stars,Supercell,99108972,2020-05,10.99,170 gemmes
632,Brawl Stars,Supercell,116560599,2020-05,2.29,30 gemmes
633,Brawl Stars,Supercell,110979586,2020-05,10.99,170 gemmes
634,Clash Royale,Supercell,98369352,2020-05,5.49,pass royale
635,Clash Royale,Supercell,99485971,2020-05,21.99,offre speciale
636,Clash Royale,Supercell,99559696,2020-05,5.49,pass royale
637,Candy Crush Saga,King,97554573,2020-05,3.49,extra small offer
